OW_k8_discount0.95_window30_randomInit_1h13m7s.txt;OW_k4_discount0.8_window30_sequentialInit_1h14m1s.txt;OW_k4_discount0.8_window10_sequentialInit_1h13m41s.txt;OW_k4_discount0.95_window30_sequentialInit_1h12m26s.txt;OW_k8_discount0.95_window20_randomInit_1h12m56s.txt;OW_k4_discount0.99_window10_sequentialInit_1h10m32s.txt;OW_k4_discount0.8_window50_sequentialInit_1h14m16s.txt;OW_k4_discount1.0_window20_randomInit_1h9m3s.txt;OW_k4_discount0.99_window20_randomInit_1h10m35s.txt;OW_k8_discount0.99_window20_sequentialInit_1h11m27s.txt;OW_k8_discount0.95_window10_randomInit_1h12m48s.txt;OW_k8_discount0.99_window10_sequentialInit_1h11m18s.txt;OW_k8_discount0.99_window10_randomInit_1h11m14s.txt;OW_k4_discount0.8_window50_randomInit_1h14m8s.txt;OW_k4_discount1.0_window50_sequentialInit_1h9m33s.txt;OW_k8_discount0.8_window50_randomInit_1h14m57s.txt;OW_k8_discount1.0_window10_randomInit_1h9m41s.txt;OW_k4_discount1.0_window20_sequentialInit_1h9m8s.txt;OW_k4_discount0.99_window10_randomInit_1h10m28s.txt;OW_k8_discount0.99_window50_randomInit_1h11m46s.txt;OW_k4_discount0.95_window50_randomInit_1h12m32s.txt;OW_k8_discount1.0_window20_sequentialInit_1h9m54s.txt;OW_k4_discount0.95_window10_randomInit_1h12m3s.txt;OW_k4_discount0.99_window50_sequentialInit_1h11m6s.txt;OW_k4_discount0.95_window30_randomInit_1h12m20s.txt;OW_k8_discount1.0_window10_sequentialInit_1h9m45s.txt;OW_k8_discount1.0_window30_randomInit_1h9m59s.txt;OW_k4_discount0.8_window20_randomInit_1h13m45s.txt;OW_k8_discount0.8_window50_sequentialInit_1h15m6s.txt;OW_k4_discount0.99_window20_sequentialInit_1h10m40s.txt;OW_k8_discount0.95_window50_sequentialInit_1h13m29s.txt;OW_k8_discount1.0_window50_randomInit_1h10m12s.txt;OW_k4_discount1.0_window30_sequentialInit_1h9m19s.txt;OW_k8_discount1.0_window30_sequentialInit_1h10m5s.txt;OW_k8_discount0.99_window30_randomInit_1h11m33s.txt;OW_k8_discount0.8_window30_randomInit_1h14m43s.txt;OW_k4_discount0.99_window30_sequentialInit_1h10m51s.txt;OW_k8_discount1.0_window20_randomInit_1h9m49s.txt;OW_k8_discount0.8_window10_randomInit_1h14m24s.txt;OW_k8_discount1.0_window50_sequentialInit_1h10m20s.txt;OW_k4_discount1.0_window10_sequentialInit_1h9m0s.txt;OW_k8_discount0.8_window10_sequentialInit_1h14m28s.txt;OW_k4_discount0.95_window50_sequentialInit_1h12m40s.txt;OW_k4_discount1.0_window10_randomInit_1h8m56s.txt;OW_k4_discount0.95_window10_sequentialInit_1h12m6s.txt;OW_k4_discount0.95_window20_sequentialInit_1h12m15s.txt;OW_k4_discount0.99_window50_randomInit_1h10m57s.txt;OW_k8_discount0.95_window50_randomInit_1h13m21s.txt;OW_k4_discount0.8_window30_randomInit_1h13m55s.txt;OW_k8_discount0.99_window30_sequentialInit_1h11m39s.txt;OW_k4_discount1.0_window50_randomInit_1h9m25s.txt;OW_k8_discount0.8_window20_randomInit_1h14m32s.txt;OW_k4_discount0.95_window20_randomInit_1h12m10s.txt;OW_k8_discount0.95_window10_sequentialInit_1h12m52s.txt;OW_k4_discount0.99_window30_randomInit_1h10m45s.txt;OW_k8_discount0.8_window20_sequentialInit_1h14m38s.txt;OW_k4_discount0.8_window20_sequentialInit_1h13m50s.txt;OW_k8_discount0.8_window30_sequentialInit_1h14m50s.txt;OW_k8_discount0.99_window20_randomInit_1h11m22s.txt;OW_k8_discount0.95_window20_sequentialInit_1h13m2s.txt;OW_k4_discount1.0_window30_randomInit_1h9m13s.txt;OW_k8_discount0.99_window50_sequentialInit_1h11m54s.txt;OW_k8_discount0.95_window30_sequentialInit_1h13m14s.txt;OW_k4_discount0.8_window10_randomInit_1h13m38s.txt
72.5482941176;72.7647058824;78.5882352941;78.5882352941;71.3079294118;78.5882352941;72.7647058824;73.8661647059;72.7647058824;86.8235294118;83.8473764706;105.0;83.5910117647;70.7479176471;78.5882352941;75.1659882353;84.3777882353;78.5882352941;73.6470588235;68.3062823529;70.1485176471;86.8235294118;76.4599529412;78.5882352941;72.7771294118;105.0;71.7656235294;71.2254941176;82.4117647059;78.5882352941;72.7647058824;68.2170352941;78.5882352941;83.8235294118;78.5776705882;74.7455294118;78.5882352941;71.9194470588;79.498;83.8235294118;78.5882352941;105.0;78.5882352941;73.1427764706;78.5882352941;78.5882352941;72.8166588235;68.3098823529;70.6074117647;83.8235294118;72.7647058824;84.2423294118;72.7647058824;97.7647058824;72.7647058824;72.7647058824;72.7647058824;90.7647058824;71.3144941176;86.8235294118;72.7647058824;83.8235294118;80.4705882353;72.9976470588
72.3786;72.7647058824;78.5882352941;78.5882352941;76.1569647059;78.5882352941;72.7647058824;72.7647058824;72.7904;83.8235294118;78.4150823529;88.9411764706;78.1201294118;76.5965294118;78.5882352941;78.0825411765;80.9139764706;78.5882352941;72.7647058824;68.3062823529;70.9620823529;83.8235294118;72.7647058824;78.5882352941;73.3851294118;88.9411764706;68.9339882353;71.7013882353;72.7647058824;78.5882352941;72.7647058824;68.2262235294;78.5882352941;83.8235294118;69.7047764706;73.4142;78.5882352941;72.1738117647;76.1368823529;83.8235294118;78.5882352941;88.9411764706;78.5882352941;72.7647058824;78.5882352941;78.5882352941;72.7647058824;68.1644588235;70.2186823529;83.8235294118;72.7647058824;72.9472470588;73.1094588235;86.5882352941;74.5011764706;72.7647058824;72.7647058824;72.7647058824;69.0662235294;83.8235294118;72.7647058824;83.8235294118;80.4705882353;73.5796823529
69.1856470588;72.7647058824;78.5882352941;78.5882352941;72.6016470588;78.5882352941;79.5882352941;72.7647058824;72.8635294118;83.8235294118;75.7639529412;96.3529411765;75.4275764706;71.0258352941;78.5882352941;72.9904470588;75.2656941176;78.5882352941;73.1687529412;68.3068;69.8658823529;83.8235294118;72.7647058824;78.5882352941;72.7647058824;96.3529411765;68.8907411765;70.0157411765;79.1176470588;78.5882352941;72.7647058824;68.2193882353;78.5882352941;83.8235294118;78.8375058824;75.0847764706;78.5882352941;68.2415294118;92.8938470588;83.8235294118;78.5882352941;96.3529411765;78.5882352941;73.9247058824;78.5882352941;78.5882352941;72.7647058824;68.2375882353;70.7159882353;83.8235294118;72.7647058824;71.2547764706;72.7647058824;96.8235294118;72.7647058824;72.7647058824;79.5882352941;79.1176470588;71.9736470588;83.8235294118;72.7647058824;83.8235294118;80.4705882353;73.9757764706
68.8325176471;90.4117647059;78.5882352941;78.5882352941;70.9269529412;78.5882352941;72.7647058824;72.9296;72.7647058824;83.8235294118;71.4392117647;86.8235294118;71.4181647059;72.7155882353;78.5882352941;74.2862117647;71.4445176471;78.5882352941;72.7647058824;68.3060352941;69.8658823529;83.8235294118;73.1776;78.5882352941;72.7647058824;86.8235294118;69.0289176471;70.0420823529;95.0588235294;78.5882352941;72.7647058824;68.2160117647;78.5882352941;83.8235294118;74.7232588235;76.5463294118;78.5882352941;68.2450588235;84.2040588235;83.8235294118;78.5882352941;86.8235294118;78.5882352941;72.7647058824;78.5882352941;78.5882352941;72.7647058824;68.2526117647;73.8952235294;83.8235294118;72.7883882353;72.3167882353;72.7647058824;87.2941176471;72.7647058824;72.7647058824;72.7647058824;82.4117647059;72.0638235294;83.8235294118;73.2517647059;83.8235294118;80.4705882353;72.7647058824
68.4893411765;109.235294118;96.3529411765;78.5882352941;69.6833647059;96.3529411765;86.5294117647;72.7647058824;73.1955764706;83.8235294118;85.5339176471;96.3529411765;84.6294352941;74.6794;78.5882352941;72.0940705882;85.4092117647;78.5882352941;84.3420588235;68.3228823529;69.8591058824;83.8235294118;83.6337294118;78.5882352941;72.7647058824;96.3529411765;68.8494705882;69.9317176471;110.764705882;78.5882352941;72.7647058824;68.2166235294;78.5882352941;83.8235294118;69.7362;73.6261411765;78.5882352941;68.2450588235;89.6533647059;83.8235294118;96.3529411765;103.411764706;78.5882352941;84.0944;96.3529411765;78.5882352941;72.7647058824;68.1046823529;83.8223294118;83.8235294118;72.9742117647;71.2326941176;72.7647058824;96.3529411765;72.7647058824;79.5882352941;72.7647058824;72.7647058824;72.9313411765;83.8235294118;72.7647058824;83.8235294118;80.4705882353;83.8687294118
68.4595294118;77.8823529412;98.1764705882;78.5882352941;68.8843176471;98.1764705882;102.411764706;72.7672470588;72.7647058824;83.8235294118;85.2527529412;98.1176470588;85.3024;72.6847882353;78.5882352941;73.4434352941;85.2135764706;78.5882352941;84.2512705882;68.3061294118;69.9596235294;83.8235294118;84.1029411765;78.5882352941;72.7647058824;98.1176470588;69.2105411765;71.5289882353;83.0;78.5882352941;79.4705882353;68.2348352941;78.5882352941;83.8235294118;69.4842;72.6802823529;78.5882352941;68.2433294118;87.2202941176;83.8235294118;98.1764705882;98.1764705882;78.5882352941;84.6303176471;98.1764705882;78.5882352941;72.7647058824;68.2521294118;75.5894352941;83.8235294118;72.7647058824;71.2297294118;72.9720470588;111.0;72.7647058824;83.1176470588;72.7647058824;72.7647058824;69.4008470588;83.8235294118;72.7647058824;83.8235294118;80.4705882353;84.2913058824
68.4806235294;86.3529411765;100.176470588;78.5882352941;68.7886;100.176470588;87.2352941176;72.7647058824;72.7647058824;83.8235294118;84.9877294118;92.2352941176;84.4309882353;75.7890705882;78.5882352941;72.6491882353;85.0318941176;78.5882352941;84.6191529412;68.3079294118;70.3297882353;83.8235294118;84.2552823529;78.5882352941;72.8141176471;92.2352941176;68.8856;70.2319411765;111.882352941;78.5882352941;72.7647058824;68.2158117647;78.5882352941;83.8235294118;69.4842;71.1556352941;78.5882352941;68.2419411765;82.8224235294;83.8235294118;100.176470588;95.5882352941;78.5882352941;84.0109294118;100.176470588;78.5882352941;73.4379294118;68.0884705882;73.5810470588;83.8235294118;72.7647058824;70.9020823529;72.7647058824;92.2352941176;72.7647058824;94.1176470588;72.7647058824;97.4705882353;67.9973294118;83.8235294118;72.7647058824;83.8235294118;80.4705882353;84.1908705882
68.6317882353;86.4117647059;99.7647058824;78.5882352941;68.7886;99.7647058824;77.8823529412;72.7647058824;72.7647058824;83.8235294118;84.7040117647;107.529411765;84.6109647059;69.6224470588;78.5882352941;74.5668823529;82.6107882353;78.5882352941;84.0353764706;68.3079294118;69.8658823529;83.8235294118;84.3294588235;78.5882352941;73.3954470588;107.529411765;68.9498941176;73.3781058824;85.2941176471;78.5882352941;72.7647058824;68.2158117647;78.5882352941;83.8235294118;69.4842;71.4475294118;78.5882352941;68.2713176471;81.6870117647;83.8235294118;99.7647058824;98.1764705882;78.5882352941;84.5377176471;99.7647058824;78.5882352941;72.7647058824;68.1323058824;80.5041764706;83.8235294118;72.7647058824;70.2553529412;72.8455647059;107.529411765;72.7647058824;72.7647058824;79.1176470588;122.941176471;67.9730823529;83.8235294118;72.7647058824;83.8235294118;80.4705882353;83.3082705882
68.4806235294;72.7647058824;78.5882352941;78.5882352941;68.7886;78.5882352941;82.8235294118;72.7647058824;72.7647058824;83.8235294118;83.9337647059;124.882352941;83.2321647059;73.6999882353;78.5882352941;75.0618470588;84.4808823529;78.5882352941;72.7647058824;68.3060470588;69.9113411765;83.8235294118;72.7647058824;78.5882352941;72.8109764706;124.882352941;68.8761529412;72.6109882353;77.1764705882;78.5882352941;72.7647058824;68.2262235294;78.5882352941;83.8235294118;69.4842;70.4018;78.5882352941;68.2739647059;81.9794470588;83.8235294118;78.5882352941;124.882352941;78.5882352941;72.7647058824;78.5882352941;78.5882352941;72.7647058824;68.5990705882;70.7797176471;83.8235294118;72.7647058824;69.7847411765;73.0955882353;124.882352941;72.7647058824;72.7647058824;72.7647058824;77.8823529412;67.9730823529;83.8235294118;72.7647058824;83.8235294118;80.4705882353;72.7647058824
68.4879764706;72.7647058824;82.8235294118;78.5882352941;68.7886;82.8235294118;80.0588235294;72.7647058824;72.7647058824;83.8235294118;83.0509882353;107.588235294;83.5616;70.8305882353;78.5882352941;72.1145529412;84.1689294118;78.5882352941;72.7647058824;68.3114;69.8658823529;83.8235294118;72.7647058824;78.5882352941;72.8613764706;107.588235294;68.8830705882;80.3574117647;84.7058823529;78.5882352941;72.7647058824;68.2201529412;78.5882352941;83.8235294118;69.4842;70.9153882353;78.5882352941;68.2808705882;82.1330705882;83.8235294118;82.8235294118;107.588235294;78.5882352941;72.7647058824;82.8235294118;78.5882352941;72.9155882353;68.6468941176;71.8895647059;83.8235294118;72.7647058824;69.6350470588;72.7647058824;107.588235294;72.7647058824;72.7647058824;72.7647058824;83.0;67.9730823529;83.8235294118;72.7647058824;83.8235294118;80.4705882353;72.8239647059
68.5265411765;72.7647058824;78.5882352941;78.5882352941;68.7886;78.5882352941;72.7647058824;72.7647058824;72.7647058824;83.8235294118;82.8523882353;104.470588235;83.7720117647;71.0550470588;78.5882352941;71.0665764706;83.4665647059;78.5882352941;72.7647058824;68.3074470588;70.0087529412;83.8235294118;72.7647058824;78.5882352941;72.9058470588;104.470588235;68.8866352941;76.2049294118;92.2352941176;78.5882352941;72.7647058824;68.2166235294;78.5882352941;83.8235294118;69.4842;70.5683647059;78.5882352941;68.2638;80.0555882353;83.8235294118;78.5882352941;104.470588235;78.5882352941;72.7647058824;78.5882352941;78.5882352941;72.7647058824;68.2512588235;73.4896117647;83.8235294118;72.8273882353;69.8121529412;73.5262117647;104.470588235;72.7647058824;72.7647058824;72.7647058824;91.6470588235;67.9730823529;83.8235294118;72.7647058824;83.8235294118;80.4705882353;78.7484352941
68.6478;72.7647058824;78.5882352941;78.5882352941;83.2937647059;78.5882352941;72.7647058824;84.2771647059;83.6359764706;96.3529411765;83.8473764706;105.0;83.5910117647;70.4624;78.5882352941;71.4519058824;84.3777882353;96.3529411765;73.6470588235;68.3061294118;69.8658823529;96.3529411765;76.4599529412;78.5882352941;73.4733764706;105.0;68.8541647059;81.9636352941;87.5294117647;96.3529411765;72.7647058824;68.2158117647;78.5882352941;83.8235294118;69.4842;70.2396705882;78.5882352941;83.3518;79.3965411765;83.8235294118;78.5882352941;105.0;78.5882352941;73.1427764706;78.5882352941;96.3529411765;72.7647058824;68.3681764706;71.9210352941;83.8235294118;72.7647058824;75.9530352941;83.2565764706;97.7647058824;72.9519058824;82.4117647059;72.7647058824;84.8823529412;83.5090941176;96.3529411765;72.7647058824;83.8235294118;80.4705882353;72.9976470588
68.6304470588;72.7647058824;78.5882352941;78.5882352941;83.0215176471;78.5882352941;72.7647058824;83.5282470588;84.8181294118;101.470588235;78.4056235294;88.9411764706;78.1324235294;73.9053176471;78.5882352941;73.2156235294;80.9139764706;98.1764705882;72.7647058824;68.3399294118;69.8658823529;101.470588235;72.7647058824;78.5882352941;72.9799647059;88.9411764706;69.1774588235;77.8196470588;85.6470588235;98.1764705882;72.7647058824;68.2175176471;78.5882352941;83.8235294118;69.4842;72.3383294118;78.5882352941;83.5381058824;76.1969764706;83.8235294118;78.5882352941;88.9411764706;78.5882352941;72.7647058824;78.5882352941;98.1764705882;72.7963294118;68.3944352941;71.0006117647;83.8235294118;72.7647058824;87.8817647059;84.4265294118;86.5882352941;72.7647058824;79.8235294118;98.1764705882;90.1764705882;82.5089647059;101.470588235;72.7647058824;83.8235294118;80.4705882353;73.5796823529
68.6164588235;79.8235294118;78.5882352941;78.5882352941;83.9102823529;78.5882352941;72.7647058824;84.5609058824;84.2643411765;92.4117647059;75.7639529412;96.3529411765;75.4275764706;74.6374941176;78.5882352941;74.7565294118;75.2656941176;100.176470588;73.1687529412;68.3157529412;70.3274352941;92.4117647059;72.7647058824;78.5882352941;72.7963294118;96.3529411765;68.8663176471;76.4339529412;109.529411765;100.176470588;93.2352941176;68.2158117647;78.5882352941;83.8235294118;69.4842;71.2314941176;78.5882352941;83.2850823529;92.7792941176;83.8235294118;78.5882352941;96.3529411765;78.5882352941;73.9247058824;78.5882352941;100.176470588;73.0679176471;68.1216705882;69.7871058824;83.8235294118;72.7647058824;86.0073647059;83.7668235294;96.8235294118;72.8573176471;105.823529412;96.6470588235;95.2941176471;83.7197411765;92.4117647059;72.7647058824;83.8235294118;80.4705882353;73.9757764706
68.4829647059;80.5294117647;78.5882352941;78.5882352941;84.6723882353;78.5882352941;80.5294117647;83.9498;83.6553411765;98.1764705882;71.4392117647;86.8235294118;71.4181647059;71.335;78.5882352941;72.9409764706;71.4445176471;99.7647058824;72.7647058824;68.3082235294;70.4720941176;98.1764705882;73.1776;78.5882352941;72.7647058824;86.8235294118;68.8570941176;70.1805411765;94.6470588235;99.7647058824;72.7647058824;68.2158117647;78.5882352941;83.8235294118;69.4842;73.0170941176;78.5882352941;83.7518705882;84.1657529412;83.8235294118;78.5882352941;86.8235294118;78.5882352941;72.7647058824;78.5882352941;99.7647058824;72.7647058824;68.0343529412;69.6311647059;83.8235294118;72.7647058824;90.3978470588;84.4298823529;87.2941176471;72.7647058824;109.705882353;107.529411765;78.8235294118;82.8578;98.1764705882;72.7647058824;83.8235294118;80.4705882353;72.7647058824
68.4540588235;79.1176470588;96.3529411765;78.5882352941;84.3009294118;96.3529411765;72.7647058824;72.7647058824;72.7647058824;124.882352941;85.5243647059;96.3529411765;84.6246941176;82.0331882353;78.5882352941;72.1560352941;85.4092117647;78.5882352941;84.3420588235;68.3061294118;69.8658823529;124.882352941;83.6337294118;78.5882352941;72.7647058824;96.3529411765;68.8287529412;71.6709294118;72.7647058824;78.5882352941;72.7647058824;68.2158117647;78.5882352941;83.8235294118;69.4249294118;72.9394117647;78.5882352941;83.6944470588;89.9309294118;83.8235294118;96.3529411765;103.411764706;78.5882352941;84.0944;96.3529411765;78.5882352941;72.7647058824;68.0702;75.7162705882;83.8235294118;72.7647058824;77.9312235294;72.8019764706;96.3529411765;72.7647058824;121.529411765;94.4705882353;93.2352941176;82.2566941176;124.882352941;72.7647058824;83.8235294118;80.4705882353;83.8687294118
68.4451294118;72.7647058824;98.1764705882;78.5882352941;84.2414;98.1764705882;72.7647058824;72.7647058824;72.7647058824;107.588235294;85.2688;98.1176470588;85.3024;75.0665882353;78.5882352941;72.7515294118;85.2135764706;82.8235294118;84.2512705882;68.3086;72.7647058824;107.588235294;84.1029411765;78.5882352941;72.7647058824;98.1176470588;68.8245176471;69.794;72.7647058824;82.8235294118;72.7647058824;68.2158117647;78.5882352941;83.8235294118;69.4959764706;75.1064588235;78.5882352941;83.3209882353;87.2413294118;83.8235294118;98.1764705882;98.1764705882;78.5882352941;84.6303176471;98.1764705882;82.8235294118;72.9155882353;68.0101529412;70.9684;83.8235294118;72.7647058824;80.7166352941;72.7647058824;111.0;72.7647058824;117.0;72.7647058824;84.7058823529;82.3778588235;107.588235294;72.7647058824;83.8235294118;92.1176470588;84.2913058824
68.4450235294;72.7647058824;100.176470588;78.5882352941;83.0356;100.176470588;72.7647058824;72.7647058824;72.7647058824;104.470588235;85.0163411765;92.2352941176;84.4309882353;71.7751647059;78.5882352941;72.9758941176;85.0318941176;78.5882352941;84.6191529412;68.3062823529;70.4404352941;104.470588235;84.2552823529;78.5882352941;72.7771294118;92.2352941176;68.9095058824;71.0234352941;72.7647058824;78.5882352941;72.7647058824;68.2158117647;78.5882352941;83.8235294118;69.4959764706;73.3894117647;78.5882352941;84.1323176471;82.6776588235;83.8235294118;100.176470588;95.5882352941;78.5882352941;84.0109294118;100.176470588;78.5882352941;72.7647058824;68.2582352941;71.1517058824;83.8235294118;72.7647058824;74.1219176471;72.7647058824;92.2352941176;73.0159647059;126.705882353;72.7647058824;94.3529411765;83.4543529412;104.470588235;72.9857882353;83.8235294118;80.4705882353;84.1908705882
68.4468588235;72.7647058824;99.7647058824;78.5882352941;82.6896941176;99.7647058824;72.7647058824;72.7771294118;72.9654588235;92.6470588235;84.6990941176;107.529411765;84.6109647059;70.6070705882;78.5882352941;72.2796941176;82.6107882353;78.5882352941;84.0353764706;68.3127764706;70.0790235294;92.6470588235;84.3294588235;78.5882352941;72.7647058824;107.529411765;68.8332705882;70.4862823529;72.7647058824;78.5882352941;72.7647058824;68.2158117647;78.5882352941;83.8235294118;69.4990352941;73.3395058824;78.5882352941;83.4895058824;81.4736941176;83.8235294118;99.7647058824;98.1764705882;78.5882352941;84.5377176471;99.7647058824;78.5882352941;72.7587764706;73.0109764706;70.3216705882;83.8235294118;72.7647058824;71.0640235294;76.2517647059;107.529411765;72.7647058824;88.5882352941;72.7647058824;102.470588235;83.1317411765;92.6470588235;72.7647058824;83.8235294118;80.4705882353;83.3082705882
68.5177294118;72.7647058824;78.5882352941;78.5882352941;69.7975882353;78.5882352941;79.5882352941;72.8821647059;72.7647058824;88.9411764706;83.9218588235;124.882352941;83.2321647059;71.0174705882;78.5882352941;72.3211294118;84.4808823529;78.5882352941;72.7647058824;68.3640235294;69.8921411765;88.9411764706;72.7647058824;78.5882352941;72.7647058824;124.882352941;68.8356352941;70.1902588235;99.9411764706;78.5882352941;72.7647058824;68.2717176471;78.5882352941;83.8235294118;69.4990352941;75.3812117647;78.5882352941;70.9075647059;82.0041411765;83.8235294118;78.5882352941;124.882352941;78.5882352941;72.7647058824;78.5882352941;78.5882352941;73.0611764706;68.5080588235;70.4532705882;83.8235294118;72.7647058824;69.3126352941;72.7647058824;124.882352941;72.7647058824;80.5294117647;72.7647058824;110.0;68.8651294118;88.9411764706;72.7647058824;83.8235294118;80.4705882353;72.7647058824
83.9385411765;72.7647058824;82.8235294118;96.3529411765;74.6144823529;82.8235294118;80.1764705882;72.7856;73.2326588235;96.3529411765;83.0509882353;107.588235294;83.5616;81.0926705882;78.5882352941;73.9824;84.1689294118;78.5882352941;72.7647058824;68.3620352941;69.8658823529;96.3529411765;72.7647058824;78.5882352941;83.4425764706;107.588235294;83.5167882353;70.3485411765;72.7647058824;78.5882352941;72.7647058824;68.2447176471;96.3529411765;96.3529411765;85.0757411765;76.1508941176;96.3529411765;75.4385882353;82.1003411765;83.8235294118;82.8235294118;107.588235294;78.5882352941;72.7647058824;82.8235294118;78.5882352941;72.7647058824;68.2041882353;75.2400470588;96.3529411765;72.7647058824;92.8371294118;72.7647058824;107.588235294;83.9959411765;91.6470588235;79.5882352941;94.6470588235;75.9502117647;96.3529411765;83.5306823529;83.8235294118;96.3529411765;72.8239647059
84.7899176471;72.7647058824;78.5882352941;98.1764705882;71.3079294118;78.5882352941;79.8235294118;73.8661647059;72.7647058824;86.8235294118;82.8523882353;104.470588235;83.7720117647;78.1605294118;78.5882352941;72.4387764706;83.4665647059;78.5882352941;72.7647058824;68.3080823529;70.9820235294;86.8235294118;72.7647058824;78.5882352941;85.3590117647;104.470588235;82.1784588235;70.1498352941;87.2352941176;78.5882352941;72.7647058824;68.2369882353;98.1764705882;101.470588235;84.7489764706;76.8057176471;98.1764705882;71.9194470588;80.0259882353;83.8235294118;78.5882352941;104.470588235;78.5882352941;72.7647058824;78.5882352941;78.5882352941;72.7647058824;68.2922;73.5585647059;101.470588235;72.7647058824;85.5831411765;72.7647058824;104.470588235;83.9819882353;72.7647058824;72.7647058824;77.8823529412;71.3144941176;86.8235294118;84.7056352941;83.8235294118;98.1176470588;78.7484352941
83.5077882353;77.8823529412;78.5882352941;100.176470588;76.1569647059;78.5882352941;77.1764705882;72.7647058824;72.7904;83.8235294118;83.8473764706;105.0;83.5910117647;75.5214117647;78.5882352941;76.427;84.3777882353;78.5882352941;73.6470588235;68.5069411765;70.3100235294;83.8235294118;76.4599529412;78.5882352941;84.1500235294;105.0;83.0639058824;74.8855529412;89.8235294118;78.5882352941;72.7647058824;68.2464117647;100.176470588;92.4117647059;84.3695882353;75.9693411765;100.176470588;72.1738117647;79.3209411765;83.8235294118;78.5882352941;105.0;78.5882352941;73.1427764706;78.5882352941;78.5882352941;72.8235294118;68.1564117647;77.4139058824;92.4117647059;72.7647058824;72.3158705882;73.1094588235;97.7647058824;84.3518823529;79.5882352941;72.7647058824;96.0;69.0597294118;83.8235294118;83.8702;83.8235294118;92.4117647059;72.9976470588
82.1144941176;72.7647058824;78.5882352941;99.7647058824;72.6016470588;78.5882352941;79.1176470588;72.7647058824;72.8635294118;83.8235294118;78.5335647059;88.9411764706;78.1324235294;73.4797764706;78.5882352941;76.6383764706;80.9139764706;78.5882352941;72.7647058824;68.3060352941;69.8658823529;83.8235294118;72.7647058824;78.5882352941;82.7447176471;88.9411764706;83.0223529412;72.4070235294;78.5882352941;78.5882352941;72.7647058824;68.2166235294;99.7647058824;98.1764705882;84.9898235294;74.6090941176;99.7647058824;68.2415294118;76.1259764706;83.8235294118;78.5882352941;88.9411764706;78.5882352941;72.7647058824;78.5882352941;78.5882352941;72.7647058824;68.2961882353;78.8959411765;98.1764705882;72.7647058824;70.9931882353;72.7647058824;86.5882352941;83.8858235294;85.4705882353;72.7647058824;77.8823529412;71.9736470588;83.8235294118;84.3467764706;83.8235294118;107.529411765;73.5796823529
84.5836470588;79.5882352941;78.5882352941;78.5882352941;70.9269529412;78.5882352941;72.7647058824;72.9296;72.7647058824;83.8235294118;75.7639529412;96.3529411765;75.4275764706;69.6083882353;78.5882352941;73.4357176471;75.2656941176;78.5882352941;73.1687529412;68.3060941176;70.8141176471;83.8235294118;72.7647058824;78.5882352941;72.7647058824;96.3529411765;82.4226;69.5819529412;93.4705882353;78.5882352941;72.7647058824;68.2342352941;78.5882352941;124.882352941;83.7053764706;72.0250470588;78.5882352941;68.2450588235;92.8868823529;83.8235294118;78.5882352941;96.3529411765;78.5882352941;73.9247058824;78.5882352941;78.5882352941;72.7647058824;68.3360235294;72.9189411765;124.882352941;72.7647058824;69.679;72.7647058824;96.8235294118;72.7647058824;72.7647058824;72.7647058824;79.2941176471;72.0558235294;83.8235294118;72.7647058824;83.8235294118;121.529411765;73.9757764706
82.5103647059;90.5882352941;78.5882352941;82.8235294118;69.6833647059;78.5882352941;72.7647058824;72.7647058824;73.1955764706;83.8235294118;71.4392117647;86.8235294118;71.4181647059;69.8634470588;78.5882352941;73.3198;71.4445176471;78.5882352941;72.7647058824;68.3606;69.8658823529;83.8235294118;73.1776;78.5882352941;72.7647058824;86.8235294118;83.0167294118;70.0010470588;84.8823529412;78.5882352941;72.7647058824;68.2158117647;82.8235294118;107.588235294;84.1943058824;74.8038588235;82.8235294118;68.2450588235;84.5668;83.8235294118;78.5882352941;86.8235294118;78.5882352941;72.7647058824;78.5882352941;78.5882352941;72.7647058824;68.5447647059;78.2193647059;107.588235294;72.7647058824;70.2465529412;72.7647058824;87.2941176471;72.7647058824;72.7647058824;72.7647058824;81.8823529412;72.9313411765;83.8235294118;72.7647058824;83.8235294118;107.588235294;72.7647058824
83.6133058824;80.0588235294;96.3529411765;78.5882352941;68.8843176471;96.3529411765;78.5882352941;72.7672470588;72.7647058824;83.8235294118;85.5435647059;96.3529411765;84.6246941176;69.9100823529;78.5882352941;78.0055764706;85.4092117647;78.5882352941;84.3420588235;68.3653058824;69.9932235294;83.8235294118;83.6337294118;78.5882352941;72.7647058824;96.3529411765;83.2163176471;71.7087411765;98.3529411765;78.5882352941;72.7647058824;68.2162823529;78.5882352941;104.470588235;83.9049882353;71.6064352941;78.5882352941;68.2433294118;90.0374588235;83.8235294118;96.3529411765;103.411764706;82.8235294118;84.0944;96.3529411765;78.5882352941;72.7647058824;70.0498235294;72.0209294118;104.470588235;72.7647058824;72.2475882353;72.9720470588;96.3529411765;72.7647058824;72.7647058824;72.7647058824;75.5294117647;69.4008470588;83.8235294118;72.7647058824;83.8235294118;104.470588235;83.8687294118
